game,moves
30,e2e3 f7f5 f2f3 h7h6 b2b4 c7c6 f3f4 b7b5 c2c4 g7g5 d1h5
31,b1c3 e7e5 c3e4 c7c6 a1b1 a7a5 g2g3 d7d6 e4f6 d8f6 b2b4 e5e4
32,e2e4 e7e6 e4e5 g8f6 g1f3 f6g4 f1a6 g4e5 b2b4 e5f3 d1f3 f8e7
33,d2d4 e7e6 e2e4 d7d6 e4e5 h7h6 c1e3 b7b5 b2b4 c8d7 e1e2 e8e7
34,g1f3 e7e6 e2e4 a7a5 b1c3 a8a6 g2g4 e6e5 d1e2 c7c5 f3g5 d7d6
35,g1h3 e7e5 h1g1 g8e7 d2d4 g7g6 g2g4 e5d4 c1g5 f8g7 g5f4 b7b6
36,e2e4 a7a5 g2g4 g8h6 f1e2 f7f6 g1f3 b8a6 e4e5 a6b4 e5f6 b4a2
37,b1c3 b7b6 a2a4 g8f6 c3b5 b8a6 f2f4 a8b8 e2e3 f6g4 c2c3 c7c5
38,g2g3 b7b5 b2b3 g7g5 g3g4 d7d6 c2c4 c8g4 g1h3 h7h6 b1a3 c7c5
39,g2g4 b8c6 b2b3 d7d5 b1c3 d5d4 b3b4 g7g5 g1h3 b7b6 f2f4 g8h6
40,b1c3 f7f6 g1f3 c7c6 a2a3 b7b6 d2d3 f6f5 c3b5 d7d5 c1f4 g7g5
41,g1h3 a7a6 b2b3 d7d6 g2g4 c7c5 b3b4 a8a7 b4b5 a6b5 h1g1 a7a5
42,g2g4 d7d5 g1h3 a7a5 h3g5 h7h6 c2c3 f7f6 h1g1 a8a7 h2h3 f6g5
43,e2e3 a7a5 g2g3 b8c6 e1e2 f7f6 f1h3 c6a7 b1c3 f6f5 h3f1 a7c6
44,e2e4 e7e6 g1f3 g7g6 g2g4 f8d6 b1c3 c7c6 c3b1 d6b4 e4e5 g8e7
45,g1h3 a7a6 b2b3 g7g5 d2d4 e7e6 e1d2 d7d5 e2e3 b7b5 c1b2 c7c6
46,g2g4 b7b6 b2b3 g7g5 g1f3 g8f6 c1b2 e7e5 h2h4 c8b7 h1g1 b8c6
47,g1f3 b7b6 b2b3 g8f6 g2g3 d7d6 d2d3 c8h3 e2e4 c7c6 e4e5 f6e4
48,e2e4 b7b5 d1e2 g8f6 g1f3 d7d6 c2c3 e7e6 a2a4 e8d7 e4e5 f6g4
49,e2e4 e7e6 h2h3 g8f6 a2a4 f8e7 e1e2 g7g5 c2c4 g5g4 b1a3 g4h3
50,d2d4 c7c6 a2a3 g7g6 e2e3 f7f6 g2g4 c6c5 f1e2 c5d4 e3e4 e8f7
51,g1h3 a7a6 b2b3 d7d5 e2e4 c8h3 f1a6 d5d4 c2c4 f7f6 g2g3 c7c6
52,a2a4 e7e5 a1a2 f7f6 f2f3 a7a5 e2e4 f8c5 f1b5 b8c6 c2c3 c6d4
53,e2e4 e7e5 e1e2 d7d5 g1f3 a7a5 e4d5 b7b6 g2g3 e8e7 b2b3 e5e4
54,e2e3 b7b5 b1c3 f7f5 g2g3 h7h5 h2h4 f5f4 e3f4 c7c5 a2a3 e7e6
55,e2e3 b7b5 b1c3 f7f6 h2h3 e7e5 f1b5 e8f7 g2g3 g7g5 e1e2 h7h5
56,e2e4 g7g6 g2g3 a7a5 h2h4 d7d6 g3g4 a8a6 a2a4 c7c5 g1f3 c5c4
57,e2e3 b7b5 c2c3 e7e6 f1b5 a7a6 h2h4 c7c5 e3e4 a6b5 d2d4 e6e5
58,c2c4 f7f6 e2e3 g8h6 d2d3 b7b5 f1e2 e7e6 g1h3 d7d6 d3d4 d8e7
59,h2h4 c7c6 f2f3 g8f6 c2c3 e7e6 e2e3 e8e7 d2d3 f6e8 g1e2 h7h6
60,e2e3 d7d5 f2f3 f7f6 c2c4 g7g5 g1h3 e7e5 c4c5 h7h6 h1g1 a7a5
61,g1f3 d7d5 h1g1 g8f6 g2g3 c7c6 d2d4 g7g6 e2e3 c8d7 g3g4 c6c5
62,e2e4 b8a6 g2g4 d7d5 f2f4 e7e5 c2c3 g8e7 g4g5 e5f4 h2h4 d5e4
63,g2g4 d7d5 b1a3 e7e5 a3b5 h7h6 a2a3 e5e4 h2h4 h6h5 f1h3 f7f5
64,e2e3 h7h6 d2d4 g7g5 g2g4 e7e5 h2h4 e5e4 f2f4 c7c6 d4d5 f7f6
65,d2d4 f7f6 g1h3 a7a6 f2f4 e7e6 g2g3 d7d6 h3g5 h7h5 a2a3 f6f5
66,g1f3 d7d5 h1g1 g8h6 c2c3 a7a5 e2e3 a8a7 f1b5 b8c6 b5c6 d8d7
67,e2e4 g7g6 g2g4 b7b5 b1a3 g6g5 d2d4 f7f6 f1b5 c7c5 f2f4 e8f7
68,g2g3 g7g5 f2f4 g5f4 b2b4 b7b5 h2h4 f4g3 d2d3 d7d6 e2e3 c7c5
69,e2e3 h7h6 e3e4 d7d5 e4e5 f7f5 f2f3 a7a5 e5e6 d8d6 e1e2 h8h7
70,a2a4 b7b5 b2b4 g7g6 f2f3 h7h5 h2h4 f7f6 g2g3 h8h7 c1a3 d7d6
71,g1h3 b7b5 b2b3 d7d5 d2d4 e7e6 c1e3 e8e7 f2f4 a7a6 a2a3 e7e8
72,g1h3 f7f5 g2g4 g7g5 b2b4 b7b5 c2c4 b5c4 b4b5 a7a5 c1b2 d7d6
73,g1h3 b7b5 b2b3 g8f6 g2g4 d7d5 c2c4 e7e6 c4d5 g7g6 d2d4 f6g8
74,g1h3 b7b5 b2b3 g7g6 g2g3 g8f6 d2d4 d7d5 c1g5 f8g7 g5f6 h7h6
75,g1h3 d7d5 h1g1 g8f6 b2b4 c8e6 g1h1 b7b5 c1b2 e6c8 g2g4 g7g6
76,g1h3 b7b5 b2b3 b8c6 f2f4 c8b7 h3g1 d7d5 g1h3 g7g5 a2a3 e7e5
77,c2c4 b8c6 d2d3 c6b4 f2f4 f7f5 e2e3 a7a5 b1c3 c7c5 g2g3 d7d5
78,g1h3 e7e5 b2b4 e8e7 g2g4 c7c6 g4g5 g8f6 h1g1 f6e4 f1g2 e4d2
79,e2e3 e7e5 g1f3 a7a5 e3e4 a8a6 g2g4 c7c5 a2a3 d7d6 f3g5 b7b6
80,b2b4 f7f5 g2g4 c7c5 b4c5 f5f4 h2h3 b7b6 a2a3 g7g5 d2d3 g8h6
81,g1f3 e7e6 e2e4 g8f6 h2h4 b8a6 f3h2 d7d5 f1d3 e8e7 e4e5 d5d4
82,c2c4 e7e5 b2b4 b8c6 f2f3 h7h6 g2g3 a7a5 f1g2 h6h5 c4c5 a8b8
83,g1f3 d7d6 e2e3 f7f5 e1e2 h7h5 d1e1 a7a6 a2a4 d6d5 f3e5 a8a7
84,c2c3 e7e6 g2g4 a7a6 c3c4 b8c6 e2e4 c6e7 h2h4 g7g5 h1h3 d7d5
85,g1h3 g7g5 e2e4 g5g4 e1e2 b8c6 b1c3 c6e5 b2b3 f7f5 c1b2 a7a6
86,g1h3 c7c5 b1a3 g7g5 g2g4 d8c7 h3g5 c7h2 e2e4 h2h1 f2f3 b7b6
87,e2e3 g7g5 d2d4 f7f5 h2h4 c7c6 d1f3 h7h6 f3h5
88,e2e4 g8f6 e1e2 f6e4 g2g4 e4f2 a2a4 e7e6 h2h3 f8d6 e2f2 c7c6
89,e2e3 c7c5 e3e4 e7e5 b1a3 g8f6 f1b5 e8e7 a1b1 d7d6 f2f4 c8d7
90,c2c4 a7a5 g2g3 b8c6 b2b3 f7f5 h2h4 g8h6 e2e3 c6b4 f2f4 b4d3
91,g1f3 b7b6 h2h4 b8c6 b1a3 g7g6 a3b1 a7a5 h1h2 c6d4 e2e3 c7c5
92,e2e4 e7e6 h2h3 d7d5 g2g4 d5e4 f2f3 f7f5 b2b4 c7c5 c2c4 d8d7
93,b2b4 b7b5 g1f3 d7d6 b1c3 f7f5 c1b2 e8d7 c3d5 b8a6 h1g1 c8b7
94,g1h3 b7b5 a2a3 h7h5 g2g4 g7g6 b1c3 e7e6 h3g5 d7d5 f2f3 h5g4
95,h2h4 a7a6 d2d4 b8c6 e2e4 c6d4 b1c3 g8f6 e4e5 d4c2 d1c2 g7g5
96,e2e4 e7e6 h2h3 a7a6 f1b5 f7f5 e4f5 e8e7 f2f4 a8a7 c2c4 d7d5
97,g1h3 b7b5 b2b3 h7h6 c2c4 h8h7 c4b5 g8f6 g2g4 c8a6 g4g5 g7g6
98,g1h3 c7c5 f2f3 g8f6 g2g4 d7d6 c2c4 e7e6 b2b3 f8e7 h3g5 c8d7
99,d2d4 b8c6 h2h4 d7d6 g1h3 f7f6 g2g4 d6d5 h1g1 a7a5 c1d2 g7g5
100,e2e4 a7a5 d2d4 g7g6 b2b4 a8a6 a2a3 h7h5 h2h4 a5b4 e1e2 e7e5
101,e2e4 e7e6 h2h3 d7d5 e4e5 d5d4 g1f3 h7h6 a2a4 a7a5 g2g3 b7b6
102,e2e4 g8f6 a2a4 h7h6 b1c3 f6e4 a1a3 b7b6 f1b5 e4g5 h2h3 a7a5
103,e2e4 e7e6 d2d4 d7d5 g2g4 d8g5 h2h3 f7f6 e4e5 b8c6 d1f3 g5g4
104,g1h3 f7f5 f2f4 h7h6 e2e3 g7g5 d1h5
105,e2e3 d7d5 f1b5 d8d7 b5d7 c8d7 c2c3 f7f6 e1e2 a7a6 h2h3 g8h6
106,d2d3 d7d5 c1h6 c8d7 h2h4 a7a6 e2e3 d5d4 b2b4 e7e6 c2c4 a8a7
107,g1f3 g8f6 h2h3 e7e5 a2a4 g7g5 f3g5 f6g8 a1a3 b8c6 c2c4 e5e4
108,b2b3 e7e6 g1h3 a7a5 b3b4 g7g6 d2d4 c7c5 c1g5 f7f6 b4a5 f8h6
109,g2g3 c7c6 b1c3 d7d6 b2b3 b7b6 c1a3 c8b7 f1g2 g8f6 g2e4 f6e4
110,d2d4 b8c6 e2e4 d7d5 h2h4 f7f6 a2a3 d8d6 e1e2 d5e4 b2b4 c8h3
111,g1h3 h7h5 g2g4 g7g6 d2d4 g8f6 g4g5 h8h7 e1d2 f8g7 g5f6 c7c6
112,e2e3 b7b5 h2h4 e7e6 d2d3 c7c5 d3d4 d7d5 f1b5 e8e7 b5d7 c8d7
113,b2b4 g8f6 b1c3 h8g8 h2h3 f6e4 c3a4 f7f5 g1f3 e7e6 a1b1 e4g5
114,e2e4 e7e6 g1h3 g8f6 a2a4 f6e4 h3g5 e4d6 f2f3 h7h6 f1b5 f7f6
115,b2b3 e7e6 g2g4 d7d5 b1a3 c7c6 c1b2 b8a6 e2e4 f8b4 c2c4 a6c7
116,e2e3 h7h6 b2b4 b7b5 d2d4 b8c6 c2c4 e7e6 d1d2 g8f6 h2h3 e6e5
117,b2b3 g7g6 g1f3 b7b6 g2g3 e7e5 d2d4 c7c5 d4e5 g6g5 c2c4 c8a6
118,e2e4 b8a6 e4e5 a6b4 d2d4 a7a6 a2a3 b4c2 d1c2 f7f5 e5f6 e7e5
119,e2e4 e7e6 g1e2 a7a5 b1c3 g7g6 h1g1 b8c6 g2g3 e8e7 f2f4 c6d4
120,g1h3 g7g6 h1g1 h7h5 f2f4 e7e5 a2a3 d7d5 f4e5 a7a6 d2d3 a8a7
121,e2e3 h7h5 e3e4 e7e5 g1f3 a7a5 g2g3 g7g5 h1g1 e8e7 a2a4 a8a6
122,e2e4 e7e5 b1a3 f7f6 h2h3 g8e7 a3b5 f6f5 a2a4 b8c6 h3h4 c6b4
123,e2e4 e7e6 c2c3 g8h6 g2g4 g7g5 c3c4 d7d5 b2b4 b8c6 e4d5 e8d7
124,e2e4 e7e6 g1e2 g7g6 b1c3 d7d5 e4d5 e6e5 c3e4 h7h6 a1b1 a7a5
125,e2e4 e7e6 g1e2 b7b5 f2f4 d7d5 h1g1 h7h5 e4e5 d5d4 c2c3 c7c6
126,e2e4 b7b5 g2g4 c8b7 b2b3 b7a6 a2a4 d7d6 e1e2 g7g5 d2d4 f8g7
127,b2b4 c7c6 g2g4 e7e5 g1f3 f8b4 c1b2 a7a5 e2e3 h7h5 c2c4 d7d5
128,e2e3 b7b5 d1e2 f7f6 g1f3 h7h5 b1c3 h8h6 h1g1 g7g6 f3e5 f8g7
129,e2e4 h7h5 e4e5 g8f6 h2h3 h8g8 c2c3 h5h4 e1e2 d7d5 g2g4 g7g6
130,e2e4 f7f5 c2c4 c7c6 b1c3 b7b6 e4e5 g8f6 f2f4 f6d5 c3e4 d5c3
131,b1c3 d7d5 f2f4 e7e5 c3b5 h7h5 a2a3 f7f5 h2h3 f8b4 a3b4 c7c6
132,a2a4 b7b5 e2e4 g7g6 h2h4 b5b4 g2g3 h7h6 a1a2 f7f6 d2d3 c7c5
133,g2g4 b8a6 b1c3 f7f5 g4f5 a6b4 b2b3 b7b6 f5f6 h7h5 f1h3 g8f6
134,g2g4 e7e5 e2e4 b7b6 g4g5 c8a6 c2c3 g7g6 d1h5 h7h6 c3c4 c7c5
135,g1f3 e7e6 g2g4 d7d6 e2e4 c7c5 f1e2 g8f6 b1c3 f6e4 c3a4 f7f5
136,e2e3 h7h6 c2c3 b8c6 g2g4 b7b5 e1e2 c6b4 f1g2 g7g5 e3e4 c8a6
137,e2e4 e7e6 h2h3 c7c6 g2g4 d8e7 g1f3 f7f5 e4f5 h7h6 f5f6 b7b5
138,g1h3 b7b6 h1g1 g7g5 d2d4 b6b5 f2f4 g8f6 e1f2 f6g4 f2f3 g5f4
139,c2c3 e7e5 f2f4 a7a6 f4e5 d7d6 h2h4 f7f5 e5d6 a8a7 a2a4 c7c6
140,g2g4 b8c6 e2e4 c6a5 f1c4 d7d6 f2f4 e7e5 g4g5 c7c5 b1c3 c8g4
141,g2g4 e7e5 b2b3 f8b4 e2e3 c7c6 e1e2 d8f6 g1h3 b4f8 b1a3 h7h6
142,e2e3 b7b5 b1c3 g7g5 b2b3 b5b4 g2g3 f8g7 c3a4 f7f6 a2a3 e7e5
143,h2h4 g7g5 g2g3 c7c6 c2c3 f8g7 f2f4 g7c3 e1f2 f7f6 b1c3 d7d6
144,b1a3 g8h6 d2d3 e7e6 g1f3 g7g6 a3b1 e8e7 b2b3 g6g5 g2g3 a7a5
