game,moves
54,g2g4 b7b6 e2e4 f7f6 a2a4 g7g5 a1a3 e8f7 e4e5 f6e5 a3c3 a7a5
55,h2h3 h7h6 g2g3 d7d5 f2f4 g8f6 e1f2 b8c6 b1c3 c6b4 b2b3 f6h7
56,g2g3 e7e5 a2a3 b8a6 h2h3 a8b8 h3h4 g8h6 b1c3 g7g5 e2e4 h8g8
57,b2b3 b8a6 b1c3 f7f5 c3e4 h7h6 c1b2 e7e6 g2g4 f8c5 h2h3 f5e4
58,g2g3 f7f5 a2a4 h7h6 c2c4 e7e5 d2d4 e5e4 c1h6 b7b6 g1f3 g7h6
59,b1c3 d7d5 a1b1 h7h5 c3d5 b8d7 d2d4 a8b8 f2f4 e7e6 e1f2 f7f5
60,d2d4 a7a6 f2f3 e7e5 b1c3 b7b5 a2a3 h7h6 e2e3 f8d6 c3a2 f7f5
61,c2c4 b8c6 e2e3 f7f6 a2a3 e8f7 e1e2 h7h5 b1c3 a7a5 d2d4 b7b5
62,g2g4 c7c6 h2h4 b7b6 c2c3 d7d5 d2d4 e8d7 e1d2 b6b5 b2b4 f7f6
63,h2h4 h7h5 b1c3 d7d5 a2a3 b7b5 d2d4 b8a6 g2g4 g7g5 e2e3 g8f6
64,a2a3 b8c6 h2h4 f7f6 a3a4 d7d6 b1c3 a7a6 g2g3 c8g4 h4h5 a8b8
65,a2a3 d7d6 e2e4 h7h5 f1e2 b8c6 g1h3 e8d7 a1a2 g7g6 f2f3 g8f6
66,h2h4 e7e5 b1a3 e8e7 c2c4 h7h6 e2e3 g7g6 e1e2 e7d6 a1b1 d6e6
67,c2c3 a7a6 g2g3 f7f5 h2h3 g8f6 g3g4 e7e5 d2d4 b8c6 a2a4 a8a7
68,b1c3 g7g5 b2b4 e7e6 e2e4 b8c6 c1b2 e8e7 e1e2 e7f6 a2a3 a8b8
69,d2d3 f7f5 e1d2 c7c6 e2e3 d7d6 d1g4 f5f4 b2b4 e7e6 h2h3 c6c5
70,a2a3 h7h5 a1a2 g7g6 d2d3 e7e6 e1d2 b8c6 g1h3 a8b8 c2c3 f7f6
71,d2d4 a7a6 f2f4 h7h6 b2b3 a8a7 e1f2 d7d6 c1e3 e7e6 a2a3 f8e7
72,h2h4 g7g5 a2a3 a7a5 f2f3 f7f6 e2e4 e8f7 a1a2 b8c6 h1h2 d7d6
73,b1a3 f7f6 a1b1 h7h5 e2e4 d7d5 g2g4 c8g4 e4d5 h8h6 h2h4 b8c6
74,b1a3 e7e6 f2f3 f7f6 a1b1 h7h6 e2e4 f8c5 f1b5 a7a5 d1e2 b7b6
75,h2h4 h7h6 d2d4 c7c5 a2a3 h6h5 c1h6 g7g5 b1c3 g5g4 h6f4 a7a6
76,e2e4 e7e6 a2a3 d8f6 a1a2 f6f2 e1f2 a7a6 d1f3 f7f6 h2h3 a8a7
77,c2c4 a7a6 a2a4 d7d5 b1a3 c8f5 c4d5 c7c5 e2e4 d8a5 e1e2 a8a7
78,h2h4 e7e5 d2d4 e5d4 c1f4 a7a6 b2b3 a8a7 g2g4 f7f5 b1d2 c7c6
79,b1c3 a7a6 e2e4 b8c6 g1h3 a8b8 e1e2 e7e6 e2f3 f7f5 f1e2 d7d6
80,b1a3 b7b5 a1b1 e7e5 b2b4 h7h6 e2e4 d7d6 h2h3 f7f6 b1a1 c8f5
81,h2h4 h7h5 a2a3 g8h6 d2d4 c7c6 g2g3 d7d5 a3a4 h8g8 h1h3 c8h3
82,a2a3 e7e6 a1a2 b7b6 e2e3 f7f5 g2g4 d7d5 f1d3 c8b7 b1c3 e8f7
83,c2c3 g8h6 d2d4 f7f6 a2a3 e7e6 b1d2 d7d5 d1c2 f8d6 e1d1 h6g8
84,d2d4 g7g6 c2c4 g8f6 a2a4 h7h6 b2b3 e7e6 c4c5 a7a5 e1d2 d7d5
85,b2b4 b8c6 d2d4 h7h6 b1d2 e7e5 d2b1 g7g5 d4e5 a8b8 c1g5 a7a5
86,b2b4 e7e6 d2d3 d7d6 g2g3 a7a5 f1h3 g8h6 h3g4 d8f6 g4f3 b8c6
87,a2a3 d7d5 c2c3 a7a6 d2d3 c7c6 e2e3 b7b5 d1h5 c8h3 c1d2 a8a7
88,a2a4 g7g6 b1c3 g6g5 c3d5 a7a5 e2e4 g8h6 f2f4 a8a7 d5e3 e7e6
89,g1f3 d7d6 e2e3 g7g5 f1a6 c8h3 a2a3 e8d7 a1a2 d7c8 f3g1 f7f6
90,e2e3 e7e6 a2a4 g7g5 c2c3 c7c5 d1e2 g5g4 c3c4 a7a6 b2b3 a8a7
91,g2g3 f7f5 h2h3 e7e6 c2c3 f5f4 d2d3 f8a3 c1f4 a3b4 h1h2 b4c5
92,h2h4 f7f6 b1c3 h7h6 d2d4 e7e6 e2e4 b8a6 e1e2 c7c5 b2b3 e8e7
93,h2h4 b7b6 b2b4 d7d5 a2a4 h7h5 d2d4 e7e6 c1g5 f8c5 g5d8 e8d8
94,b2b3 c7c6 h2h3 h7h6 g2g3 a7a6 e2e4 d7d5 g1f3 e8d7 c2c3 d5e4
95,a2a4 d7d5 g2g3 c7c6 f2f3 h7h6 h2h3 h8h7 c2c3 g8f6 d2d3 a7a6
96,d2d4 a7a6 a2a3 h7h6 c2c4 d7d5 a3a4 c7c6 g2g4 c8g4 c1g5 g7g6
97,d2d4 d7d5 d1d2 c7c6 d2d1 g7g5 a2a3 b7b5 b2b4 g8h6 f2f4 h8g8
98,g2g3 g7g5 f2f4 b7b6 e2e4 d7d5 f1a6 d5e4 d1g4 b8c6 a2a3 e7e5
99,g2g4 a7a5 e2e3 e7e6 g1f3 e6e5 e1e2 d7d6 e3e4 f7f5 a2a4 b8d7
100,b1c3 d7d5 g2g4 a7a5 e2e4 c8g4 a1b1 g4f3 c3d5 d8d6 a2a4 e8d8
101,d2d4 e7e6 h2h4 a7a5 b2b3 f8b4 b1c3 f7f6 h1h3 b4c3 d1d2 b8c6
102,h2h3 a7a5 d2d4 g7g5 c1g5 g8f6 e1d2 a8a7 g5h6 c7c6 c2c3 f8h6
103,b1a3 g8h6 h2h3 g7g5 a1b1 d7d5 b1a1 h8g8 f2f4 d8d7 d2d3 e8d8
104,g1f3 d7d5 g2g4 a7a5 f3d4 b7b5 f1g2 c8g4 e1f1 g4h5 b1c3 h7h6
105,b2b4 d7d5 c2c4 b7b6 g2g3 h7h5 d2d3 g7g5 h2h4 e7e5 g3g4 h5g4
106,e2e3 e7e6 f2f3 f8e7 h2h3 f7f6 g2g3 e7a3 f1a6 h7h6 d1e2 b8c6
107,b1a3 g7g6 g1f3 c7c5 g2g4 g6g5 a1b1 a7a6 f3g5 d8c7 h1g1 c7c6
108,d2d4 g7g5 b2b4 a7a5 c1g5 b7b6 b4a5 d7d5 e1d2 b8a6 c2c4 g8f6
109,e2e3 f7f6 d1g4 e7e6 g4g5 f8c5 h2h3 a7a5 g5f4 b8c6 h3h4 e8f7
110,f2f4 a7a5 e1f2 c7c6 g2g4 d7d6 e2e4 d6d5 f1a6 h7h6 b2b3 a5a4
111,f2f4 e7e6 e2e4 f7f6 b1a3 f6f5 a1b1 f5e4 f4f5 h7h6 b2b3 b7b6
112,d2d4 e7e6 h2h4 h7h6 f2f3 f8d6 e2e3 f7f5 g1e2 g7g6 b2b3 d6b4
113,d2d4 d7d5 h2h3 b8c6 c1h6 c8g4 h6g5 b7b6 a2a4 g4h3 a1a2 e8d7
114,d2d4 e7e6 h2h4 d7d6 b1d2 b8c6 b2b4 b7b5 g2g4 f8e7 c1b2 d8d7
115,g2g4 c7c5 h2h4 g8f6 a2a4 f6g4 c2c4 d7d5 b1c3 b8d7 c3b1 h8g8
116,b1a3 h7h6 f2f3 b8c6 e2e4 e7e6 g2g4 e8e7 d2d3 a7a5 c2c3 b7b6
117,b1a3 d7d5 e2e3 e7e6 f2f3 f7f6 d2d4 a7a5 f1c4 d5c4 a3b1 f8c5
118,d2d4 d7d5 a2a3 a7a5 h2h3 g8h6 c1f4 a8a7 f4g5 c8f5 a1a2 f5e4
119,d2d4 e7e6 c2c4 f8c5 d4c5 b8c6 a2a4 e8f8 g2g4 h7h6 b1a3 e6e5
120,d2d4 g7g5 c1g5 d7d5 a2a4 e7e6 c2c3 f8c5 d4c5 b7b6 a1a3 e8f8
121,d2d4 e7e6 e1d2 f7f5 b2b3 d7d6 e2e3 a7a6 a2a3 c7c5 h2h3 a8a7
122,d2d4 b7b5 b1d2 d7d5 d2c4 c8h3 c1h6 a7a6 a1c1 g7g5 g1h3 e8d7
123,h2h4 g8h6 d2d4 e7e6 g2g4 f7f5 f1h3 d8e7 b2b4 e7d6 g4g5 d6a6
124,h2h3 d7d5 g2g4 b8c6 d2d3 f7f5 b1c3 a8b8 d1d2 e7e5 a1b1 e8f7
125,d2d4 d7d5 b1c3 h7h6 c1g5 e7e6 b2b4 f8e7 a2a3 f7f6 e1d2 g7g6
126,e2e3 g7g5 f2f3 d7d5 b2b3 b8c6 a2a4 g8f6 h2h4 c6b8 b1c3 c7c6
127,h2h4 e7e6 h4h5 h7h6 g1h3 f8c5 h3g1 d8h4 g2g3 e8e7 c2c3 e6e5
128,d2d4 g7g5 b1c3 e7e6 a2a3 f7f5 b2b3 h7h6 d4d5 e6e5 e1d2 e8e7
129,h2h4 c7c6 e2e3 d7d5 h4h5 h7h6 d1e2 b8a6 e2a6 c8d7 c2c4 d7h3
130,d2d4 b7b5 c1g5 d7d5 f2f3 g8h6 g2g3 c8g4 d1d2 h6g8 d2a5 g8f6
131,d2d4 a7a6 c2c3 a8a7 c1d2 g8h6 b2b4 d7d5 h2h3 g7g5 d2g5 c8h3
132,h2h4 b7b5 d2d4 d7d5 g1f3 c8h3 a2a3 f7f6 g2g4 f6f5 a1a2 d8d7
133,d2d4 e7e6 e2e3 e8e7 f1b5 g7g6 e1d2 f7f6 c2c4 b7b6 f2f3 g8h6
134,a2a3 a7a6 d2d4 a6a5 c2c3 g7g5 c1g5 a8a6 g1h3 d7d6 c3c4 e7e6
135,g2g4 d7d5 c2c3 b7b5 b1a3 c8f5 a1b1 b8a6 g1f3 d8b8 e2e4 e8d8
136,b1a3 d7d5 e2e3 h7h6 d1e2 d8d7 e2c4 e8d8 b2b3 a7a6 a1b1 a8a7
137,e2e3 h7h6 a2a3 c7c6 a1a2 c6c5 h2h3 f7f5 f1e2 e7e5 g2g3 g7g6
138,g2g4 h7h5 e2e4 h5g4 b1a3 a7a5 f2f4 d7d5 h2h3 c7c6 e4d5 d8d5
139,h2h3 h7h5 c2c4 e7e6 a2a3 c7c5 e2e3 a7a5 d2d4 d7d5 e1e2 g7g5
140,e2e3 d7d5 g2g3 c7c5 h2h4 d8a5 f1d3 a5a4 d3c4 b7b5 d1h5 e8d8
141,e2e3 e7e6 e1e2 e8e7 d2d4 h7h6 h2h3 d8e8 b1c3 f7f6 d1d3 d7d6
142,h2h4 a7a6 b1c3 d7d5 g2g4 c8g4 e2e4 a6a5 h1h3 d8c8 a1b1 a8a7
143,d2d4 d7d5 g1f3 a7a5 c2c3 c8g4 e1d2 a8a7 b1a3 d8c8 g2g3 e7e5
144,e2e3 h7h6 f2f3 e7e6 g2g3 f7f6 e3e4 b8a6 g3g4 e6e5 f3f4 a8b8
145,h2h3 e7e6 c2c3 f7f5 b2b3 d7d5 g2g3 e6e5 d2d4 h7h6 c1h6 g7h6
146,e2e3 a7a6 b1a3 c7c5 f1b5 h7h6 e3e4 f7f5 e1e2 e7e6 h2h3 e8f7
147,e2e3 d7d6 b2b4 d8d7 c2c4 g7g5 f2f4 e7e6 f4g5 d6d5 g1f3 d7d8
148,c2c4 h7h6 b2b3 d7d5 a2a3 g8f6 e2e4 g7g5 a1a2 d5c4 g2g4 f6g4
149,e2e3 g7g6 h2h4 a7a5 e3e4 c7c6 f2f4 d7d5 a2a4 e7e6 g2g3 b8d7
150,h2h3 a7a6 h1h2 d7d5 e2e3 c8d7 e1e2 d7b5 e2e1 a8a7 f1b5 b8d7
151,c2c4 b8c6 h2h3 a7a5 d2d4 d7d6 c1d2 c8f5 d2g5 h7h6 e2e4 a8c8
152,e2e4 d7d5 b1c3 b8c6 a2a3 c8g4 h2h4 a8b8 f1e2 e7e5 e1f1 e8d7
153,d2d4 e7e6 e1d2 d7d6 g1h3 b8c6 b2b3 b7b5 e2e4 e8e7 d2c3 f7f6
154,d2d4 e7e6 b1c3 a7a5 c1g5 f8a3 h2h3 b8a6 c3e4 h7h6 a1b1 h6h5
155,a2a3 d7d5 d2d3 d8d7 b1c3 d7b5 a1a2 b5d3 e2e3 d3f1 e1f1 b8c6
156,d2d3 a7a6 d3d4 d7d5 g2g3 b7b5 c2c3 b8c6 g1h3 g7g5 c1g5 h7h5
157,h2h3 b8a6 h3h4 e7e5 d2d4 e5d4 d1d4 f7f5 c2c3 f8e7 h1h2 e7a3
158,b1a3 g7g6 g1f3 d7d5 g2g4 c8g4 e2e4 e7e6 b2b3 e8d7 h2h3 b7b6
